name	smiles	source
Pentoxifylline	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	HIPS/molecule-autoencoder all_drugs.smi
Perflutren	FC(F)(F)C(F)(F)C(F)(F)F	HIPS/molecule-autoencoder all_drugs.smi
Pergolide	CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	HIPS/molecule-autoencoder all_drugs.smi
Perhexiline	C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1	HIPS/molecule-autoencoder all_drugs.smi
Perindopril	CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC	HIPS/molecule-autoencoder all_drugs.smi
Permethrin	CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1	HIPS/molecule-autoencoder all_drugs.smi
Perphenazine	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	HIPS/molecule-autoencoder all_drugs.smi
Phenacemide	NC(=O)NC(=O)Cc1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Phenazopyridine	Nc1ccc(/N=N/c2ccccc2)c(N)n1	HIPS/molecule-autoencoder all_drugs.smi
Phendimetrazine	CC1C(c2ccccc2)OCCN1C	HIPS/molecule-autoencoder all_drugs.smi
Phenelzine	NNCCc1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Phenformin	N=C(N)NC(=N)NCCc1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Phenindamine	CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12	HIPS/molecule-autoencoder all_drugs.smi
Phenindione	O=C1c2ccccc2C(=O)C1c1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Pheniramine	CN(C)CCC(c1ccccc1)c1ccccn1	HIPS/molecule-autoencoder all_drugs.smi
Phenmetrazine	CC1NCCOC1c1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Phenobarbital	CCC1(c2ccccc2)C(=O)NC(=O)NC1=O	HIPS/molecule-autoencoder all_drugs.smi
Phenoxybenzamine	CC(COc1ccccc1)N(CCCl)Cc1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Phenprocoumon	CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O	HIPS/molecule-autoencoder all_drugs.smi
Phensuximide	CN1C(=O)CC(c2ccccc2)C1=O	HIPS/molecule-autoencoder all_drugs.smi
Phentermine	CC(C)(N)Cc1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Phentolamine	Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Phenylbutazone	CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	HIPS/molecule-autoencoder all_drugs.smi
Phenylephrine	CNC[C@H](O)c1cccc(O)c1	HIPS/molecule-autoencoder all_drugs.smi
Phenylpropanolamine	C[C@@H](N)[C@@H](O)c1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Phenytoin	O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	HIPS/molecule-autoencoder all_drugs.smi
Phosphatidylserine	CCCC(=O)O[C@H](COC(=O)CC)COP(=O)(O)OC[C@H](N)C(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Physostigmine	CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C	HIPS/molecule-autoencoder all_drugs.smi
Phytonadione	CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O	HIPS/molecule-autoencoder all_drugs.smi
Picrotoxin	CC(C)(O)[C@@H]1C2OC(=O)C1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C	HIPS/molecule-autoencoder all_drugs.smi
Pilocarpine	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	HIPS/molecule-autoencoder all_drugs.smi
Pimozide	O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	HIPS/molecule-autoencoder all_drugs.smi
Pindolol	CC(C)NCC(O)COc1cccc2[nH]ccc12	HIPS/molecule-autoencoder all_drugs.smi
Pioglitazone	CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	HIPS/molecule-autoencoder all_drugs.smi
Pipazethate	O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21	HIPS/molecule-autoencoder all_drugs.smi
Pipobroman	O=C(CCBr)N1CCN(C(=O)CCBr)CC1	HIPS/molecule-autoencoder all_drugs.smi
Pipotiazine	CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2	HIPS/molecule-autoencoder all_drugs.smi
Pirbuterol	CC(C)(C)NCC(O)c1ccc(O)c(CO)n1	HIPS/molecule-autoencoder all_drugs.smi
Pirenzepine	CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1	HIPS/molecule-autoencoder all_drugs.smi
Piroxicam	CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	HIPS/molecule-autoencoder all_drugs.smi
Pitavastatin	O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1	HIPS/molecule-autoencoder all_drugs.smi
Pivmecillinam	CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C	HIPS/molecule-autoencoder all_drugs.smi
Plerixafor	c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1	HIPS/molecule-autoencoder all_drugs.smi
Podofilox	COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC	HIPS/molecule-autoencoder all_drugs.smi
Polidocanol	CCCCCCCCCCCCOCCO	HIPS/molecule-autoencoder all_drugs.smi
Polythiazide	CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O	HIPS/molecule-autoencoder all_drugs.smi
Pomalidomide	Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	HIPS/molecule-autoencoder all_drugs.smi
Practolol	CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1	HIPS/molecule-autoencoder all_drugs.smi
Pralatrexate	C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	HIPS/molecule-autoencoder all_drugs.smi
Pramipexole	CCCN[C@H]1CCc2nc(N)sc2C1	HIPS/molecule-autoencoder all_drugs.smi
Pranlukast	O=C(Nc1ccc2c(=O)cc(-c3nn[nH]n3)oc2c1)c1ccc(OCCCCc2ccccc2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Prasugrel	CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2	HIPS/molecule-autoencoder all_drugs.smi
Prazepam	O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1	HIPS/molecule-autoencoder all_drugs.smi
Praziquantel	O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1	HIPS/molecule-autoencoder all_drugs.smi
Prazosin	COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC	HIPS/molecule-autoencoder all_drugs.smi
Prednicarbate	CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C	HIPS/molecule-autoencoder all_drugs.smi
Pregabalin	CC(C)C[C@H](CN)CC(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Prilocaine	CCCNC(C)C(=O)Nc1ccccc1C	HIPS/molecule-autoencoder all_drugs.smi
Primaquine	COc1cc(NC(C)CCCN)c2ncccc2c1	HIPS/molecule-autoencoder all_drugs.smi
Primidone	CCC1(c2ccccc2)C(=O)NCNC1=O	HIPS/molecule-autoencoder all_drugs.smi
Probenecid	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	HIPS/molecule-autoencoder all_drugs.smi
Probucol	CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1	HIPS/molecule-autoencoder all_drugs.smi
Procainamide	CCN(CC)CCNC(=O)c1ccc(N)cc1	HIPS/molecule-autoencoder all_drugs.smi
Procaine	CCN(CC)CCOC(=O)c1ccc(N)cc1	HIPS/molecule-autoencoder all_drugs.smi
Procarbazine	CNNCc1ccc(C(=O)NC(C)C)cc1	HIPS/molecule-autoencoder all_drugs.smi
Procaterol	CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	HIPS/molecule-autoencoder all_drugs.smi
Prochlorperazine	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	HIPS/molecule-autoencoder all_drugs.smi
Procyclidine	OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1	HIPS/molecule-autoencoder all_drugs.smi
Proflavine	Nc1ccc2cc3ccc(N)cc3nc2c1	HIPS/molecule-autoencoder all_drugs.smi
Progabide	NC(=O)CCCN/C(=C1\C=C(F)C=CC1=O)c1ccc(Cl)cc1	HIPS/molecule-autoencoder all_drugs.smi
Progesterone	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	HIPS/molecule-autoencoder all_drugs.smi
Proguanil	CC(C)/N=C(\N)N=C(N)Nc1ccc(Cl)cc1	HIPS/molecule-autoencoder all_drugs.smi
Promazine	CN(C)CCCN1c2ccccc2Sc2ccccc21	HIPS/molecule-autoencoder all_drugs.smi
Promethazine	CC(CN1c2ccccc2Sc2ccccc21)N(C)C	HIPS/molecule-autoencoder all_drugs.smi
Propafenone	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Proparacaine	CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N	HIPS/molecule-autoencoder all_drugs.smi
Propericiazine	N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2	HIPS/molecule-autoencoder all_drugs.smi
Propiomazine	CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2	HIPS/molecule-autoencoder all_drugs.smi
Propofol	CC(C)c1cccc(C(C)C)c1O	HIPS/molecule-autoencoder all_drugs.smi
Propoxyphene	CCC(=O)OC(Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C	HIPS/molecule-autoencoder all_drugs.smi
Propranolol	CC(C)NCC(O)COc1cccc2ccccc12	HIPS/molecule-autoencoder all_drugs.smi
Propylhexedrine	CNC(C)CC1CCCCC1	HIPS/molecule-autoencoder all_drugs.smi
Propylthiouracil	CCCc1cc(=O)[nH]c(=S)[nH]1	HIPS/molecule-autoencoder all_drugs.smi
Protriptyline	CNCCCC1c2ccccc2C=Cc2ccccc21	HIPS/molecule-autoencoder all_drugs.smi
Pseudoephedrine	CN[C@@H](C)[C@@H](O)c1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Pyrazinamide	NC(=O)c1cnccn1	HIPS/molecule-autoencoder all_drugs.smi
Pyridoxal	Cc1ncc(CO)c(C=O)c1O	HIPS/molecule-autoencoder all_drugs.smi
Pyridoxine	Cc1ncc(CO)c(CO)c1O	HIPS/molecule-autoencoder all_drugs.smi
Pyrimethamine	CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	HIPS/molecule-autoencoder all_drugs.smi
Quazepam	Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21	HIPS/molecule-autoencoder all_drugs.smi
Quetiapine	OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	HIPS/molecule-autoencoder all_drugs.smi
Quinacrine	CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12	HIPS/molecule-autoencoder all_drugs.smi
Quinapril	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Quinestrol	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C	HIPS/molecule-autoencoder all_drugs.smi
Quinethazone	CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1	HIPS/molecule-autoencoder all_drugs.smi
Quinidine	C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12	HIPS/molecule-autoencoder all_drugs.smi
Quinidine	C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12	HIPS/molecule-autoencoder all_drugs.smi
Quinine	C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12	HIPS/molecule-autoencoder all_drugs.smi
Rabeprazole	COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C	HIPS/molecule-autoencoder all_drugs.smi
Raloxifene	O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	HIPS/molecule-autoencoder all_drugs.smi
Raltitrexed	Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1	HIPS/molecule-autoencoder all_drugs.smi
Ramelteon	CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3	HIPS/molecule-autoencoder all_drugs.smi
Ranitidine	CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	HIPS/molecule-autoencoder all_drugs.smi
Ranolazine	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	HIPS/molecule-autoencoder all_drugs.smi
Rasagiline	C#CCN[C@@H]1CCc2ccccc21	HIPS/molecule-autoencoder all_drugs.smi
Reboxetine	CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1	HIPS/molecule-autoencoder all_drugs.smi
Regadenoson	CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1	HIPS/molecule-autoencoder all_drugs.smi
Regorafenib	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1	HIPS/molecule-autoencoder all_drugs.smi
Remifentanil	CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1	HIPS/molecule-autoencoder all_drugs.smi
Remoxipride	CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC	HIPS/molecule-autoencoder all_drugs.smi
Repaglinide	CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Ribavirin	NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1	HIPS/molecule-autoencoder all_drugs.smi
Riboflavin	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C	HIPS/molecule-autoencoder all_drugs.smi
Ridogrel	O=C(O)CCCCO/N=C(/c1cccnc1)c1cccc(C(F)(F)F)c1	HIPS/molecule-autoencoder all_drugs.smi
Rilpivirine	Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	HIPS/molecule-autoencoder all_drugs.smi
Riluzole	Nc1nc2ccc(OC(F)(F)F)cc2s1	HIPS/molecule-autoencoder all_drugs.smi
Rimantadine	CC(N)C12CC3CC(CC(C3)C1)C2	HIPS/molecule-autoencoder all_drugs.smi
Rimexolone	CCC(=O)[C@@]1(C)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C	HIPS/molecule-autoencoder all_drugs.smi
Rimonabant	Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1	HIPS/molecule-autoencoder all_drugs.smi
Risedronate	O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O	HIPS/molecule-autoencoder all_drugs.smi
Risperidone	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2	HIPS/molecule-autoencoder all_drugs.smi
Ritodrine	C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1	HIPS/molecule-autoencoder all_drugs.smi
Rivaroxaban	O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1	HIPS/molecule-autoencoder all_drugs.smi
Rivastigmine	CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1	HIPS/molecule-autoencoder all_drugs.smi
Rizatriptan	CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12	HIPS/molecule-autoencoder all_drugs.smi
Roflumilast	O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1	HIPS/molecule-autoencoder all_drugs.smi
Ropinirole	CCCN(CCC)CCc1cccc2c1CC(=O)N2	HIPS/molecule-autoencoder all_drugs.smi
Ropivacaine	CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C	HIPS/molecule-autoencoder all_drugs.smi
Rosiglitazone	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1	HIPS/molecule-autoencoder all_drugs.smi
Rosoxacin	CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21	HIPS/molecule-autoencoder all_drugs.smi
Rotigotine	CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1	HIPS/molecule-autoencoder all_drugs.smi
Roxatidine	CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1	HIPS/molecule-autoencoder all_drugs.smi
Rufinamide	NC(=O)c1cn(Cc2c(F)cccc2F)nn1	HIPS/molecule-autoencoder all_drugs.smi
Ruxolitinib	N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1	HIPS/molecule-autoencoder all_drugs.smi
Salbutamol	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1	HIPS/molecule-autoencoder all_drugs.smi
Salicyclic	O=C(O)c1ccccc1O	HIPS/molecule-autoencoder all_drugs.smi
Salicylamide	NC(=O)c1ccccc1O	HIPS/molecule-autoencoder all_drugs.smi
Salmeterol	OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O	HIPS/molecule-autoencoder all_drugs.smi
Salsalate	O=C(Oc1ccccc1C(=O)O)c1ccccc1O	HIPS/molecule-autoencoder all_drugs.smi
Saxagliptin	N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2	HIPS/molecule-autoencoder all_drugs.smi
Scopolamine	CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12	HIPS/molecule-autoencoder all_drugs.smi
Secobarbital	C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O	HIPS/molecule-autoencoder all_drugs.smi
Selegiline	C#CCN(C)C(C)Cc1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Sertaconazole	Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1	HIPS/molecule-autoencoder all_drugs.smi
Sertindole	O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	HIPS/molecule-autoencoder all_drugs.smi
Sertraline	CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21	HIPS/molecule-autoencoder all_drugs.smi
Sevoflurane	FCOC(C(F)(F)F)C(F)(F)F	HIPS/molecule-autoencoder all_drugs.smi
Sibutramine	CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1	HIPS/molecule-autoencoder all_drugs.smi
Sildenafil	CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12	HIPS/molecule-autoencoder all_drugs.smi
Silodosin	C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	HIPS/molecule-autoencoder all_drugs.smi
Sitagliptin	N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F	HIPS/molecule-autoencoder all_drugs.smi
Sitaxentan	Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2	HIPS/molecule-autoencoder all_drugs.smi
Sodium	CCCCCCCCCCCCCCOS(=O)(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Solifenacin	O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Sorafenib	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1	HIPS/molecule-autoencoder all_drugs.smi
Sotalol	CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1	HIPS/molecule-autoencoder all_drugs.smi
Spaglumic	CC(=O)N[C@@H](CC(=O)N[C@H](CCC(=O)O)C(=O)O)C(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Sparfloxacin	C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1	HIPS/molecule-autoencoder all_drugs.smi
Spermine	NCCCNCCCCNCCCN	HIPS/molecule-autoencoder all_drugs.smi
Spirapril	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2	HIPS/molecule-autoencoder all_drugs.smi
Stanozolol	CC12Cc3c[nH]nc3CC1CCC1C2CCC2(C)C1CCC2(C)O	HIPS/molecule-autoencoder all_drugs.smi
Stavudine	Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O	HIPS/molecule-autoencoder all_drugs.smi
Stepronin	CC(SC(=O)c1cccs1)C(=O)NCC(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Streptozocin	CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O	HIPS/molecule-autoencoder all_drugs.smi
Succimer	O=C(O)C(S)C(S)C(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Sufentanil	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1	HIPS/molecule-autoencoder all_drugs.smi
Sulfacetamide	CC(=O)NS(=O)(=O)c1ccc(N)cc1	HIPS/molecule-autoencoder all_drugs.smi
Sulfacytine	CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	HIPS/molecule-autoencoder all_drugs.smi
Sulfadiazine	Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Sulfadimethoxine	COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1	HIPS/molecule-autoencoder all_drugs.smi
Sulfadoxine	COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC	HIPS/molecule-autoencoder all_drugs.smi
Sulfamerazine	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	HIPS/molecule-autoencoder all_drugs.smi
Sulfamethazine	Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1	HIPS/molecule-autoencoder all_drugs.smi
Sulfamethizole	Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1	HIPS/molecule-autoencoder all_drugs.smi
Sulfamethoxazole	Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1	HIPS/molecule-autoencoder all_drugs.smi
Sulfametopyrazine	COc1nccnc1NS(=O)(=O)c1ccc(N)cc1	HIPS/molecule-autoencoder all_drugs.smi
Sulfamoxole	Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C	HIPS/molecule-autoencoder all_drugs.smi
Sulfanilamide	Nc1ccc(S(N)(=O)=O)cc1	HIPS/molecule-autoencoder all_drugs.smi
Sulfaphenazole	Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Sulfapyridine	Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Sulfasalazine	O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O	HIPS/molecule-autoencoder all_drugs.smi
Sulfathiazole	Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Sulfinpyrazone	O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Sulfisoxazole	Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C	HIPS/molecule-autoencoder all_drugs.smi
Sulfoxone	O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Sulindac	CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1	HIPS/molecule-autoencoder all_drugs.smi
Sulpiride	CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC	HIPS/molecule-autoencoder all_drugs.smi
Sumatriptan	CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1	HIPS/molecule-autoencoder all_drugs.smi
Sunitinib	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	HIPS/molecule-autoencoder all_drugs.smi
Suprofen	CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Tacrine	Nc1c2c(nc3ccccc13)CCCC2	HIPS/molecule-autoencoder all_drugs.smi
Tadalafil	CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O	HIPS/molecule-autoencoder all_drugs.smi
Talbutal	C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O	HIPS/molecule-autoencoder all_drugs.smi
Tamibarotene	CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21	HIPS/molecule-autoencoder all_drugs.smi
Tamoxifen	CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Tamsulosin	CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1	HIPS/molecule-autoencoder all_drugs.smi
Tapentadol	CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C	HIPS/molecule-autoencoder all_drugs.smi
Tasosartan	Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2	HIPS/molecule-autoencoder all_drugs.smi
Tazarotene	CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1	HIPS/molecule-autoencoder all_drugs.smi
Tazobactam	C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O	HIPS/molecule-autoencoder all_drugs.smi
Telbivudine	Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O	HIPS/molecule-autoencoder all_drugs.smi
